x,y,ux,uy,p,cs,f
0.263672,0.302734,0.93906,-0.00062816,0.972438,1,0
0.283203,0.244141,0.978616,-0.000493003,0.970505,1,0
0.283203,0.263672,0.96934,-0.000532925,0.97049,1,0
0.302734,0.244141,0.978655,-0.000476622,0.968524,1,0
0.302734,0.263672,0.969378,-0.00051483,0.968509,1,0
0.283203,0.283203,0.956543,-0.000571092,0.970473,1,0
0.283203,0.302734,0.939093,-0.000606141,0.970456,1,0
0.302734,0.283203,0.956578,-0.000551211,0.968492,1,0
0.302734,0.302734,0.939124,-0.000584424,0.968475,1,0
0.00976562,0.322266,0.914871,-0.000827533,0.998627,1,0
0.00976562,0.341797,0.8837,-0.000870318,0.998634,1,0
0.0292969,0.322266,0.915127,-0.000839468,0.996257,1,0
0.0292969,0.341797,0.883946,-0.000886959,0.996274,1,0
0.00976562,0.361328,0.842759,-0.000904897,0.998642,1,0
0.00976562,0.380859,0.789646,-0.000927743,0.998652,1,0
0.0292969,0.361328,0.84299,-0.000928079,0.996296,1,0
0.0292969,0.380859,0.789854,-0.000960108,0.996325,1,0
0.0488281,0.322266,0.915125,-0.00085056,0.994362,1,0
0.0488281,0.341797,0.883937,-0.000902386,0.994373,1,0
0.0683594,0.322266,0.915124,-0.000851522,0.992437,1,0
0.0683594,0.341797,0.883934,-0.000903922,0.992436,1,0
0.0488281,0.361328,0.842972,-0.000948872,0.994387,1,0
0.0488281,0.380859,0.789823,-0.000987118,0.994404,1,0
0.0683594,0.361328,0.842965,-0.000950311,0.992435,1,0
0.0683594,0.380859,0.789807,-0.000986898,0.992432,1,0
0.00976562,0.400391,0.721563,-0.00093278,0.998664,1,0
0.00976562,0.419922,0.635299,-0.000914658,0.998679,1,0
0.0292969,0.400391,0.721739,-0.000977981,0.996361,1,0
0.0292969,0.419922,0.635428,-0.000977658,0.996406,1,0
0.00976562,0.439453,0.527174,-0.00085655,0.998698,1,0
0.00976562,0.458984,0.392979,-0.000751192,0.998716,1,0
0.0292969,0.439453,0.527228,-0.000941037,0.99646,1,0
0.0292969,0.458984,0.392883,-0.000853515,0.996513,1,0
0.0488281,0.400391,0.721687,-0.00101095,0.994424,1,0
